source_code,category_code,record_kind,exact_product_match,qualification_status,title,description_raw,buyer_name_raw,buyer_name_span,contact_person_raw,contact_person_span,buyer_country_raw,buyer_country_span,quantity_raw,quantity_span,published_at_raw,published_at,published_at_span,contact_gate,source_url,listing_url,verification_status,observed_at,snapshot_sha256,snapshot_path,data_mode
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,"Wanted : Tea Like Green Tea, Black Tea, Herbal Tea","VERIFIED Aug-21-26 Wanted : Tea Like Green Tea, Black Tea, Herbal Tea Buyer From United Kingdom Quantity Required: 2 Twenty-Foot Container Payment Terms: LC Destination: United Kingdom Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name : Tea Specifications: Type : Green Tea, Black Tea, Herbal Tea Etc. Hs Code 0902 Quantity Required : 2 Twenty-Foot Container Shipping Terms : CIF Destination Port : United Kingdom Payment Terms : LC Looking for suppliers from : Worldwide Contact : Ahmed Buyer Of Tea | Green Tea | Herbal Tea",,,Ahmed,Contact : Ahmed,United Kingdom,Buyer From United Kingdom,2 Twenty-Foot Container,Quantity Required: 2 Twenty-Foot Container,Aug-21-26,2026-08-21,VERIFIED Aug-21-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1318493/wanted-:-tea-like-green-tea-black-tea-herbal-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Capsule Coffee Machine,"VERIFIED Aug-25-26 Wanted : Capsule Coffee Machine Buyer From Viet Nam Quantity Required: 1 Forty-Foot Container Payment Terms: T/T Destination: Viet Nam Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Capsule Coffee Machine Specifications : Coffee Machine Different Brands, Different Capacities HS Code: 851671 Quantity Required : 1 Forty-Foot Container Shipping Terms : CIF Destination Port : Viet Nam Payment Terms : T/T Looking for suppliers from : Worldwide Contact : Huy Nguyen Buyer Of Coffee & Tea Makers",,,Huy Nguyen,Contact : Huy Nguyen,Viet Nam,Buyer From Viet Nam,1 Forty-Foot Container,Quantity Required: 1 Forty-Foot Container,Aug-25-26,2026-08-25,VERIFIED Aug-25-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1319058/wanted-:-capsule-coffee-machine.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Coffee Machine,VERIFIED Aug-24-26 Wanted : Coffee Machine Buyer From Hong Kong Quantity Required: 1 Twenty-Foot Container Payment Terms: T/T Destination: Hong Kong Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Coffee Machine Specifications : All Type Of Machine HS Code: 851671 Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Destination Port : Hong Kong Payment Terms : T/T Looking for suppliers from : Worldwide Contact : Hero Buyer Of Coffee & Tea Makers,,,Hero,Contact : Hero,Hong Kong,Buyer From Hong Kong,1 Twenty-Foot Container,Quantity Required: 1 Twenty-Foot Container,Aug-24-26,2026-08-24,VERIFIED Aug-24-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1318766/wanted-:-coffee-machine.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Tea Like Black And Green Tea,"VERIFIED Aug-19-26 Wanted : Tea Like Black And Green Tea Buyer From Kuwait Quantity Required: 1 Twenty-Foot Container Payment Terms: L/C Destination: Kuwait Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Tea Specifications : Type: Black And Green Tea HS Code: 090230, 090210 Quantity Required : 1 Twenty-Foot Container Shipping Terms : CIF Destination Port : Kuwait Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Purchasing Dept Buyer Of Tea | Black Tea | Green Tea",,,Purchasing Dept,Contact : Purchasing Dept,Kuwait,Buyer From Kuwait,1 Twenty-Foot Container,Quantity Required: 1 Twenty-Foot Container,Aug-19-26,2026-08-19,VERIFIED Aug-19-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1317836/wanted-:-tea-like-black-and-green-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Tea Like Matcha Powder And Itoen Oi Ocha Powder,"VERIFIED Aug-17-26 Wanted : Tea Like Matcha Powder And Itoen Oi Ocha Powder Buyer From Philippines Quantity Required: 500 - 600 Kilograms Payment Terms: L/C Destination: Manila, Philippines Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Matcha Powder And Itoen Oi Ocha Powder Matcha And Itoen Oi Ocha (green Tea Powde)r For Beverages Cheep Cost And Good Qualtiy For Retail And Bulk Quantity: 500-600 Kg Initially Later LCL HS Code: 090220, 210690 Quantity Required : 500 - 600 Kilogram/Kilograms Daily Shipping Terms : CIF Destination Port : Manila, Philippines Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Gemma M. Perez Buyer Of Tea | Matcha Tea | Tea Powder",,,Gemma M. Perez,Contact : Gemma M. Perez,Philippines,Buyer From Philippines,500 - 600 Kilograms,Quantity Required: 500 - 600 Kilograms,Aug-17-26,2026-08-17,VERIFIED Aug-17-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1317100/wanted-:-tea-like-matcha-powder-and-itoen-oi-ocha-powder.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Tea Like Boosting Black And Green Tea,"VERIFIED Aug-10-26 Wanted : Tea Like Boosting Black And Green Tea Buyer From Philippines Quantity Required: 1 Less than Container Load Payment Terms: Bank Transfer Destination: Philippines Looking for suppliers from: China Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Tea Specifications : Type: Boosting Black And Green Tea Form: Loose Leaf Black HS Code: 090230, 090210 Quantity Required : 1 Less than Container Load/LCL(sample) Shipping Terms : FOB Destination Port : Philippines Payment Terms : Bank Transfer Looking for suppliers from : China Contact : Doris Anacan Buyer Of Tea | Black Tea | Green Tea",,,Doris Anacan,Contact : Doris Anacan,Philippines,Buyer From Philippines,1 Less than Container Load,Quantity Required: 1 Less than Container Load,Aug-10-26,2026-08-10,VERIFIED Aug-10-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1315895/wanted-:-tea-like-boosting-black-and-green-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,"Wanted : Tea Like Black Tea, Green Tea","VERIFIED Aug-06-26 Wanted : Tea Like Black Tea, Green Tea Buyer From Canada Quantity Required: 1 Ton Payment Terms: Transferable L/C At Sight Destination: Turkey Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Black Tea, Green Tea, Etc. HS Code: 090240, 090210 Quantity Required : 1 Ton/Tons Shipping Terms : CIF Or FOB Destination Port : Turkey Payment Terms : Transferable L/C At Sight Looking for suppliers from : Worldwide Contact : Jean Joseph Buyer Of Tea | Black Tea | Green Tea",,,Jean Joseph,Contact : Jean Joseph,Canada,Buyer From Canada,1 Ton,Quantity Required: 1 Ton,Aug-06-26,2026-08-06,VERIFIED Aug-06-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1315140/wanted-:-tea-like-black-tea-green-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Tea Like Black Tea,VERIFIED Aug-20-26 Wanted : Tea Like Black Tea Buyer From Greece Quantity Required: 1 Twenty-Foot Container Payment Terms: Bank Transfer Destination: Greece Looking for suppliers from: India Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Tea Specifications : Type: Black Tea Packaging : Standard Use : Retail & Distribution Purpose Harmonized System (HS) Code: 0902.30 Quantity Required : 1 Twenty-Foot Container Shipping Terms : CIF Destination Port : Greece Payment Terms : Bank Transfer Looking for suppliers from : India Contact : Malen Imports Buyer Of Tea | Black Tea,,,Malen Imports,Contact : Malen Imports,Greece,Buyer From Greece,1 Twenty-Foot Container,Quantity Required: 1 Twenty-Foot Container,Aug-20-26,2026-08-20,VERIFIED Aug-20-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1318234/wanted-:-tea-like-black-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Tea Like Sencha And Matcha Tea,"VERIFIED Aug-04-26 Wanted : Tea Like Sencha And Matcha Tea Buyer From Japan Quantity Required: 1 - 5 Kilograms Payment Terms: L/C Destination: Japan Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please provide a quotation to the following requirement from importer - Product Name: Tea Specifications : Type: Sencha And Matcha Tea Ceremonial Or Premium Okimidori Matcha Quantity - 1 - 5 Kg As Sample Later 500 Kg HS Code: 090230, 090220 Quantity Required : 1 - 5 Kilogram/Kilograms(sample) Shipping Terms : CIF Destination Port : Japan Payment Terms : L/C Looking for suppliers from : Worldwide Contact : Praise Buyer Of Tea | Matcha Tea",,,Praise,Contact : Praise,Japan,Buyer From Japan,1 - 5 Kilograms,Quantity Required: 1 - 5 Kilograms,Aug-04-26,2026-08-04,VERIFIED Aug-04-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1314744/wanted-:-tea-like-sencha-and-matcha-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Tea Like Karak Tea,"VERIFIED Aug-14-26 Wanted : Tea Like Karak Tea Buyer From Oman Quantity Required: 1,000 - 2,000 Pieces Payment Terms: Bank transfer Destination: Philippines Looking for suppliers from: Philippines, Oman Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Karak Tea Specifications :- Type - 18g To 20g Per Sachet. Hs Code 21012090 Quantity - 1000 Pcs - 2000 Pcs Or More MOQ Quantity Required : 1000 - 2000 Piece/Pieces Shipping Terms : CIF Destination Port : Philippines Payment Terms : Bank transfer Looking for suppliers from : Philippines, Oman Contact : Sheree Belmonte Buyer Of Tea",,,Sheree Belmonte,Contact : Sheree Belmonte,Oman,Buyer From Oman,"1,000 - 2,000 Pieces","Quantity Required: 1,000 - 2,000 Pieces",Aug-14-26,2026-08-14,VERIFIED Aug-14-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1316836/wanted-:-tea-like-karak-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,"Wanted : Tea Like Cacao Tea, Hu Sen Tea","VERIFIED Aug-11-26 Wanted : Tea Like Cacao Tea, Hu Sen Tea Buyer From Japan Quantity Required: 1 Less than Container Load Payment Terms: LC/ TT/ CAD (open to all) Destination: Japan, Japan Looking for suppliers from: Japan, Viet Nam, Brazil Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Tea Like Cacao Tea, Hu Sen Tea Specifications: Cacao Tea from japan Hu Sen tea from vietman Mate tea from brazil package for 30 grams Quantity : 30 kg -40 kg each initiaally later LCL Packaging Terms : package for 30 grams Quantity Required : 1 Less than Container Load/LCL Shipping Terms : FOB Destination Port : Japan, Japan Payment Terms : LC/ TT/ CAD (open to all) Looking for suppliers from : Japan, Viet Nam, Brazil Contact : Mr. Koseko Buyer Of Tea",,,Mr. Koseko,Contact : Mr. Koseko,Japan,Buyer From Japan,1 Less than Container Load,Quantity Required: 1 Less than Container Load,Aug-11-26,2026-08-11,VERIFIED Aug-11-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1316173/wanted-:-tea-like-cacao-tea-hu-sen-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Ceylon Tea Like Op1 Loose Leaf Ceylon Tea,VERIFIED Aug-05-26 Wanted : Ceylon Tea Like Op1 Loose Leaf Ceylon Tea Buyer From Ukraine Quantity Required: 3 Tons Payment Terms: LC Destination: Ukraine Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Ceylon Tea Specifications : Type: OP1 Loose Leaf Ceylon Tea Harmonized System (HS) Code: 090230 Quantity Required : 3 Ton/Tons Shipping Terms : CIF Destination Port : Ukraine Payment Terms : LC Looking for suppliers from : Worldwide Contact : Mykola Shuliak Buyer Of Tea | Black Tea | CTC Black Tea,,,Mykola Shuliak,Contact : Mykola Shuliak,Ukraine,Buyer From Ukraine,3 Tons,Quantity Required: 3 Tons,Aug-05-26,2026-08-05,VERIFIED Aug-05-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1315081/wanted-:-ceylon-tea-like-op1-loose-leaf-ceylon-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Tea Like Black Tea And Assam Ctc Bop,"VERIFIED Jul-30-26 Wanted : Tea Like Black Tea And Assam Ctc Bop Buyer From United Arab Emirates Quantity Required: 1 Twenty-Foot Container Payment Terms: LC Destination: Abu Dhabi, United Arab Emirates Looking for suppliers from: India Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Tea Like Black Tea and Assam CTC BOP Specifications: Black Tea and Assam CTC BOP Indian origin Hs Code 0902 Quantity Required : 1 Twenty-Foot Container Shipping Terms : CIF Destination Port : Abu Dhabi, United Arab Emirates Payment Terms : LC Looking for suppliers from : India Contact : Shahid Hossain Buyer Of Tea | Black Tea | CTC Black Tea",,,Shahid Hossain,Contact : Shahid Hossain,United Arab Emirates,Buyer From United Arab Emirates,1 Twenty-Foot Container,Quantity Required: 1 Twenty-Foot Container,Jul-30-26,2026-07-30,VERIFIED Jul-30-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1314003/wanted-:-tea-like-black-tea-and-assam-ctc-bop.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,"Wanted : Tea And Coffee Like Black Tea, Coffee Premixes","VERIFIED Aug-06-26 Wanted : Tea And Coffee Like Black Tea, Coffee Premixes Buyer From Singapore Quantity Required: 1 - 2 Pallets Payment Terms: TT credit 45 days Destination: Singapore Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea and Coffee Specifications: Black Tea, Coffee premixes, coffee powder Should be organic certified "" IMP NOTE: Need quotations only by Whats App Need 1, 2 pallets initially on trial basis then will increase the quantity Quantity Required : 1 - 2 Pallet/Pallets Shipping Terms : CIF Destination Port : Singapore Payment Terms : TT credit 45 days Looking for suppliers from : Worldwide Contact : Mr. Ong Buyer Of Tea | Black Tea | Coffee | Coffee Premix",,,Mr. Ong,Contact : Mr. Ong,Singapore,Buyer From Singapore,1 - 2 Pallets,Quantity Required: 1 - 2 Pallets,Aug-06-26,2026-08-06,VERIFIED Aug-06-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1315421/wanted-:-tea-and-coffee-like-black-tea-coffee-premixes.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
go4worldbusiness,TEA,DIRECT_BUY_REQUIREMENT,True,CANDIDATE_NEEDS_CLEANING,Wanted : Green Tea,"VERIFIED Jun-23-26 Wanted : Green Tea Buyer From Philippines Quantity Required: 10,000 Boxes Payment Terms: LC Destination: Philippines Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Green Tea Specifications: Hot Tea (Loose Leaf + Tea Bags) Category: Green Tea Quantity: 10000 Box/Boxes Initially Details: Looking for custom manufacturer who can formulate us our preferred tea. Quantity Required : 10000 Box/Boxes Shipping Terms : CIF Destination Port : Philippines Payment Terms : LC Looking for suppliers from : Worldwide Contact : Jeru Bayron Buyer Of Green Tea",,,Jeru Bayron,Contact : Jeru Bayron,Philippines,Buyer From Philippines,"10,000 Boxes","Quantity Required: 10,000 Boxes",Jun-23-26,2026-06-23,VERIFIED Jun-23-26,platform_login_or_membership,https://www.go4worldbusiness.com/buylead/view/1306413/wanted-:-green-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,UNVERIFIED_MARKETPLACE_POST,2026-08-28T07:35:04+00:00,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,E:\贵客松-买家猎手\pipeline\data_b2b_public_v3\20260828T073331Z\raw\go4worldbusiness_TEA_8cf8c1e57a21.html,LIVE
